10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  23
1   5.09   5.66   5.09   5.66  0  0  -  n  0  0  0  15
2   1.86   2.07   1.86   2.07  0  0  -  n  0  0  0  115
3   1.80   2.00   1.80   2.00  0  0  -  n  0  0  0  192
4   4.95   5.50   4.95   5.50  0  0  -  n  0  0  0  21
5   4.94   5.49   4.94   5.49  0  0  -  n  0  0  0  25
6   4.30   4.77   4.30   4.77  0  0  -  n  0  0  0  32
7   2.04   2.27   2.04   2.27  0  0  -  n  0  0  0  127
8   2.94   3.27   2.94   3.27  0  0  -  n  0  0  0  73
9   1.32   1.47   1.32   1.47  0  0  -  n  0  0  0  308
0
