10.00 10.00 0 0
0   9.00   10.00   9.00   10.00  0  0  -  n  0  0  0  12
1   8.45   9.39   8.45   9.39  0  0  -  n  0  0  0  12
2   8.87   9.85   8.87   9.85  0  0  -  n  0  0  0  15
3   8.97   9.97   8.97   9.97  0  0  -  n  0  0  0  14
4   2.19   2.43   2.19   2.43  0  0  -  n  0  0  0  234
5   3.69   4.10   3.69   4.10  0  0  -  n  0  0  0  94
6   8.53   9.48   8.53   9.48  0  0  -  n  0  0  0  17
7   7.00   7.78   7.00   7.78  0  0  -  n  0  0  0  19
8   8.50   9.44   8.50   9.44  0  0  -  n  0  0  0  17
9   2.13   2.37   2.13   2.37  0  0  -  n  0  0  0  260
0
