10.00 10.00 0 0
0   5.63   6.25   5.63   6.25  0  0  -  n  0  0  0  20
1   5.32   5.91   5.32   5.91  0  0  -  n  0  0  0  14
2   4.77   5.30   4.77   5.30  0  0  -  n  0  0  0  25
3   4.44   4.94   4.44   4.94  0  0  -  n  0  0  0  29
4   5.29   5.88   5.29   5.88  0  0  -  n  0  0  0  20
5   3.48   3.86   3.48   3.86  0  0  -  n  0  0  0  44
6   2.91   3.24   2.91   3.24  0  0  -  n  0  0  0  64
7   2.23   2.48   2.23   2.48  0  0  -  n  0  0  0  85
8   3.34   3.71   3.34   3.71  0  0  -  n  0  0  0  53
9   2.20   2.45   2.20   2.45  0  0  -  n  0  0  0  130
0
