10.00 10.00 0 0
0   6.21   6.90   6.21   6.90  0  0  -  n  0  0  0  15
1   2.92   3.25   2.92   3.25  0  0  -  n  0  0  0  68
2   3.13   3.47   3.13   3.47  0  0  -  n  0  0  0  66
3   2.44   2.72   2.44   2.72  0  0  -  n  0  0  0  103
4   2.10   2.33   2.10   2.33  0  0  -  n  0  0  0  103
5   4.18   4.64   4.18   4.64  0  0  -  n  0  0  0  31
6   3.62   4.02   3.62   4.02  0  0  -  n  0  0  0  32
7   3.01   3.34   3.01   3.34  0  0  -  n  0  0  0  51
8   5.16   5.73   5.16   5.73  0  0  -  n  0  0  0  24
9   1.93   2.14   1.93   2.14  0  0  -  n  0  0  0  157
0
