10.00 10.00 0 0
0   6.21   6.90   6.21   6.90  0  0  -  n  0  0  0  30
1   5.83   6.48   5.83   6.48  0  0  -  n  0  0  0  35
2   1.54   1.71   1.54   1.71  0  0  -  n  0  0  0  512
3   2.36   2.62   2.36   2.62  0  0  -  n  0  0  0  207
4   3.43   3.81   3.43   3.81  0  0  -  n  0  0  0  83
5   2.20   2.44   2.20   2.44  0  0  -  n  0  0  0  205
6   6.20   6.89   6.20   6.89  0  0  -  n  0  0  0  31
7   4.96   5.51   4.96   5.51  0  0  -  n  0  0  0  45
8   2.49   2.76   2.49   2.76  0  0  -  n  0  0  0  130
9   1.47   1.63   1.47   1.63  0  0  -  n  0  0  0  506
0
