10.00 10.00 0 0
0   7.83   8.70   7.83   8.70  0  0  -  n  0  0  0  18
1   4.06   4.51   4.06   4.51  0  0  -  n  0  0  0  76
2   4.00   4.44   4.00   4.44  0  0  -  n  0  0  0  54
3   3.91   4.35   3.91   4.35  0  0  -  n  0  0  0  73
4   5.98   6.64   5.98   6.64  0  0  -  n  0  0  0  29
5   5.86   6.51   5.86   6.51  0  0  -  n  0  0  0  37
6   7.16   7.96   7.16   7.96  0  0  -  n  0  0  0  25
7   3.32   3.69   3.32   3.69  0  0  -  n  0  0  0  112
8   3.21   3.57   3.21   3.57  0  0  -  n  0  0  0  107
9   3.06   3.40   3.06   3.40  0  0  -  n  0  0  0  102
0
