10.00 10.00 0 0
0   7.83   8.70   7.83   8.70  0  0  -  n  0  0  0  19
1   5.88   6.53   5.88   6.53  0  0  -  n  0  0  0  37
2   3.73   4.14   3.73   4.14  0  0  -  n  0  0  0  82
3   7.18   7.98   7.18   7.98  0  0  -  n  0  0  0  22
4   4.12   4.58   4.12   4.58  0  0  -  n  0  0  0  64
5   6.90   7.67   6.90   7.67  0  0  -  n  0  0  0  21
6   6.03   6.70   6.03   6.70  0  0  -  n  0  0  0  25
7   4.87   5.41   4.87   5.41  0  0  -  n  0  0  0  50
8   5.63   6.25   5.63   6.25  0  0  -  n  0  0  0  32
9   3.52   3.91   3.52   3.91  0  0  -  n  0  0  0  76
0
