10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  24
1   4.00   4.45   4.00   4.45  0  0  -  n  0  0  0  30
2   1.60   1.78   1.60   1.78  0  0  -  n  0  0  0  246
3   4.56   5.07   4.56   5.07  0  0  -  n  0  0  0  24
4   4.59   5.10   4.59   5.10  0  0  -  n  0  0  0  30
5   2.50   2.78   2.50   2.78  0  0  -  n  0  0  0  82
6   2.46   2.73   2.46   2.73  0  0  -  n  0  0  0  93
7   4.79   5.32   4.79   5.32  0  0  -  n  0  0  0  28
8   4.11   4.57   4.11   4.57  0  0  -  n  0  0  0  28
9   1.13   1.25   1.13   1.25  0  0  -  n  0  0  0  450
0
