10.00 10.00 0 0
0   3.83   4.26   3.83   4.26  0  0  -  n  0  0  0  43
1   3.61   4.01   3.61   4.01  0  0  -  n  0  0  0  48
2   2.79   3.10   2.79   3.10  0  0  -  n  0  0  0  81
3   1.70   1.89   1.70   1.89  0  0  -  n  0  0  0  211
4   3.19   3.54   3.19   3.54  0  0  -  n  0  0  0  54
5   1.24   1.38   1.24   1.38  0  0  -  n  0  0  0  255
6   1.02   1.13   1.02   1.13  0  0  -  n  0  0  0  435
7   3.15   3.50   3.15   3.50  0  0  -  n  0  0  0  49
8   3.19   3.55   3.19   3.55  0  0  -  n  0  0  0  54
9   0.98   1.09   0.98   1.09  0  0  -  n  0  0  0  440
0
