10.00 10.00 0 0
0   5.63   6.25   5.63   6.25  0  0  -  n  0  0  0  28
1   3.83   4.25   3.83   4.25  0  0  -  n  0  0  0  65
2   3.44   3.83   3.44   3.83  0  0  -  n  0  0  0  97
3   2.11   2.34   2.11   2.34  0  0  -  n  0  0  0  284
4   4.17   4.63   4.17   4.63  0  0  -  n  0  0  0  50
5   4.00   4.44   4.00   4.44  0  0  -  n  0  0  0  51
6   3.79   4.21   3.79   4.21  0  0  -  n  0  0  0  79
7   3.49   3.88   3.49   3.88  0  0  -  n  0  0  0  77
8   4.42   4.92   4.42   4.92  0  0  -  n  0  0  0  64
9   1.95   2.16   1.95   2.16  0  0  -  n  0  0  0  256
0
