10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  45
1   3.24   3.60   3.24   3.60  0  0  -  n  0  0  0  102
2   5.10   5.67   5.10   5.67  0  0  -  n  0  0  0  31
3   3.30   3.67   3.30   3.67  0  0  -  n  0  0  0  114
4   2.10   2.33   2.10   2.33  0  0  -  n  0  0  0  245
5   3.26   3.63   3.26   3.63  0  0  -  n  0  0  0  100
6   4.21   4.68   4.21   4.68  0  0  -  n  0  0  0  56
7   4.80   5.34   4.80   5.34  0  0  -  n  0  0  0  55
8   5.10   5.66   5.10   5.66  0  0  -  n  0  0  0  31
9   2.01   2.24   2.01   2.24  0  0  -  n  0  0  0  201
0
