10.00 10.00 0 0
0   4.39   4.88   4.39   4.88  0  0  -  n  0  0  0  26
1   3.74   4.16   3.74   4.16  0  0  -  n  0  0  0  41
2   1.61   1.79   1.61   1.79  0  0  -  n  0  0  0  194
3   3.49   3.88   3.49   3.88  0  0  -  n  0  0  0  33
4   4.16   4.62   4.16   4.62  0  0  -  n  0  0  0  37
5   3.59   3.99   3.59   3.99  0  0  -  n  0  0  0  32
6   1.72   1.91   1.72   1.91  0  0  -  n  0  0  0  161
7   1.60   1.78   1.60   1.78  0  0  -  n  0  0  0  185
8   1.55   1.72   1.55   1.72  0  0  -  n  0  0  0  265
9   1.52   1.69   1.52   1.69  0  0  -  n  0  0  0  178
0
