10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  45
1   3.53   3.93   3.53   3.93  0  0  -  n  0  0  0  82
2   2.87   3.19   2.87   3.19  0  0  -  n  0  0  0  132
3   4.76   5.29   4.76   5.29  0  0  -  n  0  0  0  44
4   1.16   1.29   1.16   1.29  0  0  -  n  0  0  0  895
5   4.95   5.50   4.95   5.50  0  0  -  n  0  0  0  49
6   1.69   1.88   1.69   1.88  0  0  -  n  0  0  0  344
7   4.15   4.61   4.15   4.61  0  0  -  n  0  0  0  71
8   4.61   5.12   4.61   5.12  0  0  -  n  0  0  0  59
9   1.05   1.17   1.05   1.17  0  0  -  n  0  0  0  848
0
