10.00 10.00 0 0
0   3.83   4.26   3.83   4.26  0  0  -  n  0  0  0  38
1   1.25   1.39   1.25   1.39  0  0  -  n  0  0  0  407
2   2.24   2.49   2.24   2.49  0  0  -  n  0  0  0  123
3   1.67   1.86   1.67   1.86  0  0  -  n  0  0  0  178
4   2.06   2.29   2.06   2.29  0  0  -  n  0  0  0  102
5   1.98   2.20   1.98   2.20  0  0  -  n  0  0  0  163
6   3.13   3.48   3.13   3.48  0  0  -  n  0  0  0  50
7   2.20   2.45   2.20   2.45  0  0  -  n  0  0  0  94
8   2.54   2.82   2.54   2.82  0  0  -  n  0  0  0  89
9   1.08   1.20   1.08   1.20  0  0  -  n  0  0  0  347
0
