10.00 10.00 0 0
0   5.63   6.25   5.63   6.25  0  0  -  n  0  0  0  40
1   1.34   1.49   1.34   1.49  0  0  -  n  0  0  0  687
2   4.55   5.05   4.55   5.05  0  0  -  n  0  0  0  40
3   1.99   2.22   1.99   2.22  0  0  -  n  0  0  0  217
4   2.43   2.70   2.43   2.70  0  0  -  n  0  0  0  208
5   3.14   3.49   3.14   3.49  0  0  -  n  0  0  0  106
6   3.15   3.50   3.15   3.50  0  0  -  n  0  0  0  102
7   2.41   2.68   2.41   2.68  0  0  -  n  0  0  0  161
8   2.42   2.68   2.42   2.68  0  0  -  n  0  0  0  157
9   1.33   1.48   1.33   1.48  0  0  -  n  0  0  0  696
0
