10.00 10.00 0 0
0   7.83   8.70   7.83   8.70  0  0  -  n  0  0  0  10
1   4.25   4.72   4.25   4.72  0  0  -  n  0  0  0  31
2   5.41   6.01   5.41   6.01  0  0  -  n  0  0  0  22
3   5.11   5.68   5.11   5.68  0  0  -  n  0  0  0  17
4   4.29   4.77   4.29   4.77  0  0  -  n  0  0  0  25
5   7.22   8.03   7.22   8.03  0  0  -  n  0  0  0  12
6   5.02   5.57   5.02   5.57  0  0  -  n  0  0  0  18
7   1.77   1.97   1.77   1.97  0  0  -  n  0  0  0  134
8   4.30   4.78   4.30   4.78  0  0  -  n  0  0  0  31
9   1.50   1.67   1.50   1.67  0  0  -  n  0  0  0  240
0
