10.00 10.00 0 0
0   4.09   4.55   4.09   4.55  0  0  -  n  0  0  0  76
1   1.79   1.99   1.79   1.99  0  0  -  n  0  0  0  266
2   3.20   3.56   3.20   3.56  0  0  -  n  0  0  0  90
3   3.47   3.85   3.47   3.85  0  0  -  n  0  0  0  105
4   1.98   2.20   1.98   2.20  0  0  -  n  0  0  0  245
5   1.82   2.02   1.82   2.02  0  0  -  n  0  0  0  273
6   4.09   4.54   4.09   4.54  0  0  -  n  0  0  0  72
7   3.65   4.06   3.65   4.06  0  0  -  n  0  0  0  59
8   3.94   4.37   3.94   4.37  0  0  -  n  0  0  0  77
9   0.84   0.93   0.84   0.93  0  0  -  n  0  0  0  1511
0
