10.00 10.00 0 0
0   3.83   4.26   3.83   4.26  0  0  -  n  0  0  0  67
1   1.64   1.82   1.64   1.82  0  0  -  n  0  0  0  454
2   2.17   2.41   2.17   2.41  0  0  -  n  0  0  0  223
3   2.04   2.27   2.04   2.27  0  0  -  n  0  0  0  227
4   2.05   2.27   2.05   2.27  0  0  -  n  0  0  0  293
5   1.68   1.87   1.68   1.87  0  0  -  n  0  0  0  400
6   1.48   1.65   1.48   1.65  0  0  -  n  0  0  0  564
7   2.24   2.48   2.24   2.48  0  0  -  n  0  0  0  185
8   2.12   2.36   2.12   2.36  0  0  -  n  0  0  0  256
9   0.84   0.93   0.84   0.93  0  0  -  n  0  0  0  1328
0
