10.00 10.00 0 0
0   4.74   5.26   4.74   5.26  0  0  -  n  0  0  0  20
1   3.54   3.93   3.54   3.93  0  0  -  n  0  0  0  34
2   1.61   1.78   1.61   1.78  0  0  -  n  0  0  0  200
3   4.02   4.47   4.02   4.47  0  0  -  n  0  0  0  34
4   3.87   4.30   3.87   4.30  0  0  -  n  0  0  0  31
5   2.22   2.47   2.22   2.47  0  0  -  n  0  0  0  101
6   4.70   5.23   4.70   5.23  0  0  -  n  0  0  0  26
7   4.55   5.05   4.55   5.05  0  0  -  n  0  0  0  26
8   3.17   3.52   3.17   3.52  0  0  -  n  0  0  0  64
9   1.22   1.35   1.22   1.35  0  0  -  n  0  0  0  289
0
