10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  40
1   2.67   2.97   2.67   2.97  0  0  -  n  0  0  0  114
2   2.35   2.61   2.35   2.61  0  0  -  n  0  0  0  217
3   2.55   2.83   2.55   2.83  0  0  -  n  0  0  0  195
4   5.10   5.66   5.10   5.66  0  0  -  n  0  0  0  45
5   3.59   3.99   3.59   3.99  0  0  -  n  0  0  0  71
6   3.48   3.87   3.48   3.87  0  0  -  n  0  0  0  79
7   3.44   3.82   3.44   3.82  0  0  -  n  0  0  0  97
8   4.84   5.38   4.84   5.38  0  0  -  n  0  0  0  37
9   2.31   2.57   2.31   2.57  0  0  -  n  0  0  0  191
0
