10.00 10.00 0 0
0   4.74   5.26   4.74   5.26  0  0  -  n  0  0  0  28
1   2.32   2.58   2.32   2.58  0  0  -  n  0  0  0  117
2   2.93   3.26   2.93   3.26  0  0  -  n  0  0  0  74
3   4.72   5.25   4.72   5.25  0  0  -  n  0  0  0  27
4   3.57   3.96   3.57   3.96  0  0  -  n  0  0  0  34
5   1.06   1.18   1.06   1.18  0  0  -  n  0  0  0  480
6   3.64   4.05   3.64   4.05  0  0  -  n  0  0  0  48
7   2.95   3.28   2.95   3.28  0  0  -  n  0  0  0  65
8   3.43   3.81   3.43   3.81  0  0  -  n  0  0  0  38
9   1.04   1.16   1.04   1.16  0  0  -  n  0  0  0  591
0
