10.00 10.00 0 0
0   5.63   6.25   5.63   6.25  0  0  -  n  0  0  0  15
1   3.93   4.36   3.93   4.36  0  0  -  n  0  0  0  28
2   3.13   3.47   3.13   3.47  0  0  -  n  0  0  0  50
3   1.57   1.74   1.57   1.74  0  0  -  n  0  0  0  231
4   4.22   4.69   4.22   4.69  0  0  -  n  0  0  0  33
5   3.63   4.03   3.63   4.03  0  0  -  n  0  0  0  41
6   1.98   2.20   1.98   2.20  0  0  -  n  0  0  0  112
7   2.24   2.49   2.24   2.49  0  0  -  n  0  0  0  104
8   4.83   5.37   4.83   5.37  0  0  -  n  0  0  0  21
9   1.23   1.37   1.23   1.37  0  0  -  n  0  0  0  275
0
