10.00 10.00 0 0
0   9.00   10.00   9.00   10.00  0  0  -  n  0  0  0  15
1   2.77   3.08   2.77   3.08  0  0  -  n  0  0  0  165
2   5.26   5.84   5.26   5.84  0  0  -  n  0  0  0  46
3   3.06   3.40   3.06   3.40  0  0  -  n  0  0  0  134
4   3.22   3.58   3.22   3.58  0  0  -  n  0  0  0  117
5   3.78   4.20   3.78   4.20  0  0  -  n  0  0  0  85
6   3.01   3.35   3.01   3.35  0  0  -  n  0  0  0  133
7   6.58   7.31   6.58   7.31  0  0  -  n  0  0  0  20
8   8.55   9.50   8.55   9.50  0  0  -  n  0  0  0  14
9   1.84   2.05   1.84   2.05  0  0  -  n  0  0  0  350
0
