10.00 10.00 0 0
0   6.92   7.69   6.92   7.69  0  0  -  n  0  0  0  27
1   4.48   4.97   4.48   4.97  0  0  -  n  0  0  0  47
2   6.57   7.30   6.57   7.30  0  0  -  n  0  0  0  29
3   5.32   5.91   5.32   5.91  0  0  -  n  0  0  0  41
4   4.14   4.60   4.14   4.60  0  0  -  n  0  0  0  50
5   6.83   7.59   6.83   7.59  0  0  -  n  0  0  0  24
6   3.87   4.29   3.87   4.29  0  0  -  n  0  0  0  85
7   5.28   5.86   5.28   5.86  0  0  -  n  0  0  0  34
8   6.48   7.20   6.48   7.20  0  0  -  n  0  0  0  20
9   2.71   3.01   2.71   3.01  0  0  -  n  0  0  0  140
0
