10.00 10.00 0 0
0   4.09   4.55   4.09   4.55  0  0  -  n  0  0  0  25
1   2.37   2.63   2.37   2.63  0  0  -  n  0  0  0  90
2   1.94   2.16   1.94   2.16  0  0  -  n  0  0  0  131
3   2.06   2.29   2.06   2.29  0  0  -  n  0  0  0  125
4   1.93   2.14   1.93   2.14  0  0  -  n  0  0  0  160
5   1.60   1.77   1.60   1.77  0  0  -  n  0  0  0  176
6   2.40   2.67   2.40   2.67  0  0  -  n  0  0  0  109
7   0.91   1.02   0.91   1.02  0  0  -  n  0  0  0  682
8   0.86   0.95   0.86   0.95  0  0  -  n  0  0  0  666
9   0.84   0.93   0.84   0.93  0  0  -  n  0  0  0  877
0
