10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  40
1   3.58   3.97   3.58   3.97  0  0  -  n  0  0  0  93
2   4.81   5.34   4.81   5.34  0  0  -  n  0  0  0  48
3   3.17   3.52   3.17   3.52  0  0  -  n  0  0  0  88
4   2.65   2.94   2.65   2.94  0  0  -  n  0  0  0  127
5   4.02   4.46   4.02   4.46  0  0  -  n  0  0  0  65
6   1.62   1.80   1.62   1.80  0  0  -  n  0  0  0  325
7   1.10   1.22   1.10   1.22  0  0  -  n  0  0  0  682
8   3.56   3.95   3.56   3.95  0  0  -  n  0  0  0  87
9   0.98   1.09   0.98   1.09  0  0  -  n  0  0  0  1027
0
