10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  47
1   4.68   5.20   4.68   5.20  0  0  -  n  0  0  0  38
2   1.98   2.20   1.98   2.20  0  0  -  n  0  0  0  326
3   4.35   4.83   4.35   4.83  0  0  -  n  0  0  0  58
4   3.66   4.07   3.66   4.07  0  0  -  n  0  0  0  70
5   4.80   5.34   4.80   5.34  0  0  -  n  0  0  0  53
6   3.40   3.78   3.40   3.78  0  0  -  n  0  0  0  77
7   4.05   4.51   4.05   4.51  0  0  -  n  0  0  0  70
8   5.13   5.70   5.13   5.70  0  0  -  n  0  0  0  45
9   1.78   1.98   1.78   1.98  0  0  -  n  0  0  0  305
0
