10.00 10.00 0 0
0   9.00   10.00   9.00   10.00  0  0  -  n  0  0  0  13
1   6.27   6.97   6.27   6.97  0  0  -  n  0  0  0  25
2   6.68   7.43   6.68   7.43  0  0  -  n  0  0  0  22
3   4.45   4.94   4.45   4.94  0  0  -  n  0  0  0  65
4   8.98   9.98   8.98   9.98  0  0  -  n  0  0  0  11
5   5.24   5.83   5.24   5.83  0  0  -  n  0  0  0  37
6   7.51   8.34   7.51   8.34  0  0  -  n  0  0  0  14
7   8.19   9.10   8.19   9.10  0  0  -  n  0  0  0  17
8   5.38   5.98   5.38   5.98  0  0  -  n  0  0  0  42
9   4.05   4.50   4.05   4.50  0  0  -  n  0  0  0  58
0
