10.00 10.00 0 0
0   9.00   10.00   9.00   10.00  0  0  -  n  0  0  0  8
1   2.33   2.59   2.33   2.59  0  0  -  n  0  0  0  74
2   4.66   5.17   4.66   5.17  0  0  -  n  0  0  0  30
3   5.82   6.47   5.82   6.47  0  0  -  n  0  0  0  14
4   3.48   3.87   3.48   3.87  0  0  -  n  0  0  0  34
5   2.85   3.17   2.85   3.17  0  0  -  n  0  0  0  73
6   2.83   3.15   2.83   3.15  0  0  -  n  0  0  0  76
7   7.73   8.59   7.73   8.59  0  0  -  n  0  0  0  8
8   5.84   6.49   5.84   6.49  0  0  -  n  0  0  0  12
9   1.84   2.05   1.84   2.05  0  0  -  n  0  0  0  125
0
