10.00 10.00 0 0
0   6.92   7.69   6.92   7.69  0  0  -  n  0  0  0  13
1   5.99   6.66   5.99   6.66  0  0  -  n  0  0  0  12
2   4.57   5.08   4.57   5.08  0  0  -  n  0  0  0  28
3   4.97   5.53   4.97   5.53  0  0  -  n  0  0  0  26
4   3.46   3.85   3.46   3.85  0  0  -  n  0  0  0  45
5   2.08   2.31   2.08   2.31  0  0  -  n  0  0  0  123
6   5.94   6.60   5.94   6.60  0  0  -  n  0  0  0  13
7   3.02   3.35   3.02   3.35  0  0  -  n  0  0  0  62
8   2.98   3.31   2.98   3.31  0  0  -  n  0  0  0  51
9   1.64   1.82   1.64   1.82  0  0  -  n  0  0  0  148
0
