10.00 10.00 0 0
0   7.83   8.70   7.83   8.70  0  0  -  n  0  0  0  20
1   7.66   8.51   7.66   8.51  0  0  -  n  0  0  0  18
2   5.66   6.29   5.66   6.29  0  0  -  n  0  0  0  35
3   5.93   6.59   5.93   6.59  0  0  -  n  0  0  0  25
4   5.93   6.59   5.93   6.59  0  0  -  n  0  0  0  29
5   7.64   8.49   7.64   8.49  0  0  -  n  0  0  0  20
6   7.67   8.53   7.67   8.53  0  0  -  n  0  0  0  22
7   6.86   7.62   6.86   7.62  0  0  -  n  0  0  0  23
8   5.50   6.12   5.50   6.12  0  0  -  n  0  0  0  34
9   2.01   2.24   2.01   2.24  0  0  -  n  0  0  0  226
0
