10.00 10.00 0 0
0   4.09   4.55   4.09   4.55  0  0  -  n  0  0  0  24
1   3.35   3.72   3.35   3.72  0  0  -  n  0  0  0  55
2   2.73   3.03   2.73   3.03  0  0  -  n  0  0  0  76
3   1.90   2.11   1.90   2.11  0  0  -  n  0  0  0  136
4   2.12   2.35   2.12   2.35  0  0  -  n  0  0  0  89
5   3.96   4.40   3.96   4.40  0  0  -  n  0  0  0  29
6   1.97   2.18   1.97   2.18  0  0  -  n  0  0  0  113
7   2.54   2.82   2.54   2.82  0  0  -  n  0  0  0  82
8   1.98   2.20   1.98   2.20  0  0  -  n  0  0  0  164
9   1.60   1.78   1.60   1.78  0  0  -  n  0  0  0  237
0
