10.00 10.00 0 0
0   4.39   4.88   4.39   4.88  0  0  -  n  0  0  0  65
1   2.27   2.52   2.27   2.52  0  0  -  n  0  0  0  197
2   1.62   1.80   1.62   1.80  0  0  -  n  0  0  0  365
3   4.17   4.63   4.17   4.63  0  0  -  n  0  0  0  48
4   2.11   2.34   2.11   2.34  0  0  -  n  0  0  0  179
5   3.97   4.41   3.97   4.41  0  0  -  n  0  0  0  72
6   3.15   3.50   3.15   3.50  0  0  -  n  0  0  0  102
7   2.15   2.39   2.15   2.39  0  0  -  n  0  0  0  232
8   3.49   3.88   3.49   3.88  0  0  -  n  0  0  0  97
9   1.36   1.51   1.36   1.51  0  0  -  n  0  0  0  646
0
