10.00 10.00 0 0
0   5.14   5.71   5.14   5.71  0  0  -  n  0  0  0  24
1   3.59   3.99   3.59   3.99  0  0  -  n  0  0  0  43
2   5.13   5.70   5.13   5.70  0  0  -  n  0  0  0  24
3   4.56   5.06   4.56   5.06  0  0  -  n  0  0  0  20
4   4.05   4.50   4.05   4.50  0  0  -  n  0  0  0  32
5   4.10   4.55   4.10   4.55  0  0  -  n  0  0  0  36
6   3.00   3.34   3.00   3.34  0  0  -  n  0  0  0  64
7   2.65   2.94   2.65   2.94  0  0  -  n  0  0  0  64
8   4.56   5.07   4.56   5.07  0  0  -  n  0  0  0  23
9   2.31   2.57   2.31   2.57  0  0  -  n  0  0  0  100
0
