10.00 10.00 0 0
0   6.92   7.69   6.92   7.69  0  0  -  n  0  0  0  12
1   5.77   6.41   5.77   6.41  0  0  -  n  0  0  0  20
2   4.40   4.89   4.40   4.89  0  0  -  n  0  0  0  29
3   4.04   4.49   4.04   4.49  0  0  -  n  0  0  0  27
4   5.73   6.37   5.73   6.37  0  0  -  n  0  0  0  12
5   6.18   6.86   6.18   6.86  0  0  -  n  0  0  0  14
6   3.12   3.47   3.12   3.47  0  0  -  n  0  0  0  43
7   5.45   6.05   5.45   6.05  0  0  -  n  0  0  0  21
8   3.89   4.32   3.89   4.32  0  0  -  n  0  0  0  43
9   2.71   3.01   2.71   3.01  0  0  -  n  0  0  0  56
0
