10.00 10.00 0 0
0   5.63   6.25   5.63   6.25  0  0  -  n  0  0  0  15
1   5.31   5.90   5.31   5.90  0  0  -  n  0  0  0  19
2   4.46   4.95   4.46   4.95  0  0  -  n  0  0  0  29
3   2.92   3.25   2.92   3.25  0  0  -  n  0  0  0  73
4   5.20   5.78   5.20   5.78  0  0  -  n  0  0  0  18
5   4.57   5.08   4.57   5.08  0  0  -  n  0  0  0  19
6   4.86   5.40   4.86   5.40  0  0  -  n  0  0  0  23
7   5.43   6.03   5.43   6.03  0  0  -  n  0  0  0  17
8   4.06   4.51   4.06   4.51  0  0  -  n  0  0  0  29
9   1.45   1.61   1.45   1.61  0  0  -  n  0  0  0  303
0
