10.00 10.00 0 0
0   5.63   6.25   5.63   6.25  0  0  -  n  0  0  0  35
1   3.50   3.89   3.50   3.89  0  0  -  n  0  0  0  97
2   5.62   6.24   5.62   6.24  0  0  -  n  0  0  0  32
3   1.48   1.65   1.48   1.65  0  0  -  n  0  0  0  432
4   3.43   3.81   3.43   3.81  0  0  -  n  0  0  0  107
5   1.52   1.69   1.52   1.69  0  0  -  n  0  0  0  536
6   3.17   3.52   3.17   3.52  0  0  -  n  0  0  0  82
7   4.53   5.04   4.53   5.04  0  0  -  n  0  0  0  41
8   1.82   2.03   1.82   2.03  0  0  -  n  0  0  0  268
9   1.23   1.37   1.23   1.37  0  0  -  n  0  0  0  535
0
