10.00 10.00 0 0
0   4.39   4.88   4.39   4.88  0  0  -  n  0  0  0  27
1   1.21   1.35   1.21   1.35  0  0  -  n  0  0  0  412
2   3.69   4.10   3.69   4.10  0  0  -  n  0  0  0  45
3   1.92   2.13   1.92   2.13  0  0  -  n  0  0  0  150
4   1.36   1.51   1.36   1.51  0  0  -  n  0  0  0  323
5   2.16   2.40   2.16   2.40  0  0  -  n  0  0  0  136
6   2.62   2.91   2.62   2.91  0  0  -  n  0  0  0  58
7   4.09   4.54   4.09   4.54  0  0  -  n  0  0  0  33
8   2.00   2.22   2.00   2.22  0  0  -  n  0  0  0  99
9   1.04   1.16   1.04   1.16  0  0  -  n  0  0  0  375
0
