10.00 10.00 0 0
0   3.83   4.26   3.83   4.26  0  0  -  n  0  0  0  75
1   1.93   2.14   1.93   2.14  0  0  -  n  0  0  0  245
2   2.42   2.69   2.42   2.69  0  0  -  n  0  0  0  199
3   2.72   3.02   2.72   3.02  0  0  -  n  0  0  0  174
4   3.06   3.40   3.06   3.40  0  0  -  n  0  0  0  90
5   3.77   4.19   3.77   4.19  0  0  -  n  0  0  0  57
6   2.07   2.30   2.07   2.30  0  0  -  n  0  0  0  257
7   2.22   2.47   2.22   2.47  0  0  -  n  0  0  0  159
8   1.97   2.19   1.97   2.19  0  0  -  n  0  0  0  230
9   1.19   1.32   1.19   1.32  0  0  -  n  0  0  0  569
0
