10.00 10.00 0 0
0   6.92   7.69   6.92   7.69  0  0  -  n  0  0  0  19
1   3.86   4.29   3.86   4.29  0  0  -  n  0  0  0  62
2   2.19   2.43   2.19   2.43  0  0  -  n  0  0  0  251
3   1.94   2.16   1.94   2.16  0  0  -  n  0  0  0  327
4   6.60   7.33   6.60   7.33  0  0  -  n  0  0  0  20
5   6.51   7.23   6.51   7.23  0  0  -  n  0  0  0  22
6   5.78   6.42   5.78   6.42  0  0  -  n  0  0  0  28
7   3.87   4.30   3.87   4.30  0  0  -  n  0  0  0  76
8   4.42   4.92   4.42   4.92  0  0  -  n  0  0  0  60
9   1.42   1.57   1.42   1.57  0  0  -  n  0  0  0  537
0
