10.00 10.00 0 0
0   7.83   8.70   7.83   8.70  0  0  -  n  0  0  0  9
1   3.09   3.44   3.09   3.44  0  0  -  n  0  0  0  51
2   5.66   6.29   5.66   6.29  0  0  -  n  0  0  0  16
3   5.27   5.85   5.27   5.85  0  0  -  n  0  0  0  22
4   7.81   8.68   7.81   8.68  0  0  -  n  0  0  0  11
5   3.99   4.43   3.99   4.43  0  0  -  n  0  0  0  25
6   5.45   6.06   5.45   6.06  0  0  -  n  0  0  0  18
7   3.17   3.52   3.17   3.52  0  0  -  n  0  0  0  40
8   3.68   4.09   3.68   4.09  0  0  -  n  0  0  0  44
9   1.72   1.91   1.72   1.91  0  0  -  n  0  0  0  172
0
