10.00 10.00 0 0
0   4.09   4.55   4.09   4.55  0  0  -  n  0  0  0  51
1   3.18   3.54   3.18   3.54  0  0  -  n  0  0  0  106
2   3.32   3.69   3.32   3.69  0  0  -  n  0  0  0  94
3   3.96   4.40   3.96   4.40  0  0  -  n  0  0  0  71
4   3.04   3.38   3.04   3.38  0  0  -  n  0  0  0  84
5   1.67   1.86   1.67   1.86  0  0  -  n  0  0  0  385
6   3.43   3.81   3.43   3.81  0  0  -  n  0  0  0  72
7   3.07   3.41   3.07   3.41  0  0  -  n  0  0  0  91
8   3.42   3.80   3.42   3.80  0  0  -  n  0  0  0  102
9   1.27   1.41   1.27   1.41  0  0  -  n  0  0  0  676
0
