10.00 10.00 0 0
0   6.92   7.69   6.92   7.69  0  0  -  n  0  0  0  17
1   3.86   4.29   3.86   4.29  0  0  -  n  0  0  0  61
2   4.36   4.84   4.36   4.84  0  0  -  n  0  0  0  54
3   4.51   5.01   4.51   5.01  0  0  -  n  0  0  0  42
4   4.42   4.91   4.42   4.91  0  0  -  n  0  0  0  65
5   2.80   3.11   2.80   3.11  0  0  -  n  0  0  0  99
6   3.63   4.04   3.63   4.04  0  0  -  n  0  0  0  86
7   6.23   6.92   6.23   6.92  0  0  -  n  0  0  0  22
8   2.10   2.34   2.10   2.34  0  0  -  n  0  0  0  210
9   1.95   2.16   1.95   2.16  0  0  -  n  0  0  0  218
0
